id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupied
699,20.63333333,22.26,0,453,0.003341137,no
700,20.7,22.29,0,454,0.003359512,no
701,20.675,22.2675,0,450,0.003350909,no
702,20.625,22.245,0,451.75,0.003337149,no
703,20.675,22.2675,0,450.25,0.003350909,no
704,20.625,22.2225,0,445,0.003333756,no
705,20.65,22.2675,0,446.25,0.003345722,no
706,20.66666667,22.26,0,450.6666667,0.003348045,no
707,20.64,22.236,0,453.6,0.003338894,no
708,20.63333333,22.23,0,450.3333333,0.00333661,no
709,20.65,22.245,0,445.5,0.003342324,no
710,20.65,22.245,0,443,0.003342324,no
711,20.65,22.245,0,449.25,0.003342324,no
712,20.63333333,22.23,0,454.6666667,0.00333661,no
713,20.65,22.245,0,449,0.003342324,no
714,20.625,22.2225,0,448.5,0.003333756,no
715,20.6,22.2,0,449.6,0.003325206,no
716,20.6,22.2,0,454,0.003325206,no
717,20.6,22.2225,0,451.25,0.003328594,no
718,20.6,22.2,0,449.3333333,0.003325206,no
719,20.6,22.2,0,446,0.003325206,no
720,20.6,22.2225,0,445.75,0.003328594,no
721,20.6,22.2,0,451.5,0.003325206,no
722,20.6,22.2,0,455.25,0.003325206,no
723,20.6,22.2,0,455.25,0.003325206,no
724,20.63333333,22.23,0,451.6666667,0.00333661,no
725,20.6,22.2,0,451,0.003325206,no
726,20.6,22.2,0,448.75,0.003325206,no
727,20.6,22.2,0,445.75,0.003325206,no
728,20.6,22.2,0,444.75,0.003325206,no
729,20.6,22.2,0,446.3333333,0.003325206,no
730,20.6,22.2,0,450,0.003325206,no
731,20.575,22.2225,0,446.5,0.003323439,no
732,20.6,22.2225,0,446.5,0.003328594,no
733,20.575,22.2675,0,447.75,0.003330205,no
734,20.58,22.254,0,449.6,0.003329207,no
735,20.6,22.23,0,451.6666667,0.003329723,no
736,20.6,22.26,0,450,0.003334241,no
737,20.6,22.2,0,449.25,0.003325206,no
738,20.575,22.2,0,449.75,0.003320056,no
739,20.55,22.2675,0,453.75,0.003325047,no
740,20.6,22.2,0,453,0.003325206,no
741,20.6,22.2,0,450.5,0.003325206,no
742,20.56666667,22.23,0,447,0.00332285,no
743,20.575,22.2675,0,443.75,0.003330205,no
744,20.6,22.2,0,444.25,0.003325206,no
745,20.6,22.2675,0,451.5,0.00333537,no
746,20.6,22.218,0,448.4,0.003327916,no
747,20.6,22.2,0,449,0.003325206,no
748,20.6,22.26,0,449.3333333,0.003334241,no
749,20.6,22.2,0,446.25,0.003325206,no
750,20.6,22.2,0,446.6,0.003325206,no
751,20.6,22.2,0,447.6666667,0.003325206,no
752,20.6,22.2,0,447,0.003325206,no
753,20.6,22.2,0,446.75,0.003325206,no
754,20.6,22.2,0,449.3333333,0.003325206,no
755,20.58,22.2,0,451.2,0.003321086,no
756,20.6,22.2,0,454,0.003325206,no
757,20.6,22.2,0,451,0.003325206,no
758,20.6,22.2,0,450.25,0.003325206,no
759,20.6,22.2225,0,450,0.003328594,no
760,20.6,22.2225,0,449,0.003328594,no
761,20.6,22.2,0,446,0.003325206,no
762,20.58,22.218,0,443.2,0.003323793,no
763,20.56666667,22.26,0,443.3333333,0.003327358,no
764,20.6,22.2,0,448,0.003325206,no
765,20.6,22.2675,0,454,0.00333537,no
766,20.6,22.29,0,451.5,0.003338759,no
767,20.6,22.29,0,451.3333333,0.003338759,no
768,20.55,22.29,0,447,0.003328425,no
769,20.55,22.29,0,448.5,0.003328425,no
770,20.525,22.2225,0,450.5,0.003313151,no
771,20.575,22.29,0,446.5,0.003333588,no
772,20.6,22.29,0,447.3333333,0.003338759,no
773,20.575,22.29,0,453.5,0.003333588,no
774,20.56666667,22.29,0,451.3333333,0.003331866,no
775,20.58,22.254,0,449.4,0.003329207,no
776,20.53333333,22.26,0,453.6666667,0.003320487,no
777,20.575,22.2,0,448.25,0.003320056,no
778,20.575,22.29,0,452,0.003333588,no
779,20.525,22.2675,0,452.6666667,0.003319896,no
780,20.6,22.2,0,454.6666667,0.003325206,no
781,20.6,22.254,0,453.2,0.003333337,no
782,20.56,22.29,0,447.6,0.003330489,no
783,20.6,22.29,0,447.6666667,0.003338759,no
784,20.55,22.29,0,448,0.003328425,no
785,20.55,22.29,0,451,0.003328425,no
786,20.6,22.29,0,451,0.003338759,no
787,20.525,22.2675,0,451,0.003319896,no
788,20.525,22.29,0,449.75,0.003323268,no
789,20.52,22.29,0,453,0.003322238,no
790,20.5,22.2675,0,453.5,0.003314751,no
791,20.5,22.29,0,452.3333333,0.003318119,no
792,20.525,22.29,0,452,0.003323268,no
793,20.6,22.26,0,450.6666667,0.003334241,no
794,20.5,22.2,0,449.5,0.00330465,no
795,20.6,22.2225,0,449.75,0.003328594,no
796,20.56,22.2,0,449,0.00331697,no
797,20.6,22.2,0,451.3333333,0.003325206,no
798,20.56666667,22.2,0,449,0.003318341,no
799,20.56666667,22.2,0,448,0.003318341,no
800,20.575,22.2,0,443.25,0.003320056,no
801,20.55,22.245,0,446.5,0.003321669,no
802,20.6,22.245,0,448.75,0.003331982,no
803,20.6,22.2225,0,451,0.003328594,no
804,20.6,22.2,0,451.5,0.003325206,no
805,20.56666667,22.2,0,455,0.003318341,no
806,20.6,22.2,0,451.6,0.003325206,no
807,20.6,22.2,0,452.6666667,0.003325206,no
808,20.6,22.14,0,448.2,0.003316171,no
809,20.6,22.125,0,445.75,0.003313912,no
810,20.6,22.1,0,446.6666667,0.003310148,no
811,20.6,22.1,0,446.3333333,0.003310148,no
812,20.6,22.125,0,444.75,0.003313912,no
813,20.6,22.1,0,444.5,0.003310148,no
814,20.58,22.14,0,446,0.003312062,no
815,20.56666667,22.13333333,0,443.3333333,0.003308323,no
816,20.6,22.1,0,447,0.003310148,no
817,20.56666667,22.1,0,446,0.003303314,no
818,20.6,22.15,0,445.25,0.003317677,no
819,20.575,22.125,0,442,0.00330878,no
820,20.575,22.1,0,443,0.003305022,no
821,20.6,22.1,0,443,0.003310148,no
822,20.6,22.1,0,446.3333333,0.003310148,no
823,20.6,22.13333333,0,449,0.003315167,no
824,20.6,22.125,0,445.25,0.003313912,no
825,20.6,22.1,0,441.25,0.003310148,no
826,20.575,22.175,0,441.75,0.003316298,no
827,20.575,22.175,0,441.5,0.003316298,no
828,20.6,22.13333333,0,445,0.003315167,no
829,20.575,22.125,0,446,0.00330878,no
830,20.55,22.2,0,442.5,0.003314914,no
831,20.56666667,22.2,0,445,0.003318341,no
832,20.525,22.2,0,443.5,0.003309778,no
833,20.56,22.2,0,443,0.00331697,no
834,20.6,22.2,0,444.3333333,0.003325206,no
835,20.53333333,22.2,0,443.6666667,0.003311489,no
836,20.58,22.2,0,443.4,0.003321086,no
837,20.6,22.2,0,447,0.003325206,no
838,20.6,22.2,0,446.25,0.003325206,no
839,20.56,22.2,0,445.6,0.00331697,no
840,20.55,22.2,0,448.5,0.003314914,no
841,20.6,22.2,0,443.6666667,0.003325206,no
842,20.58,22.2,0,444.4,0.003321086,no
843,20.6,22.2,0,444.3333333,0.003325206,no
844,20.575,22.2,0,443.5,0.003320056,no
845,20.56666667,22.23,0,451,0.00332285,no
846,20.575,22.2675,0,444.5,0.003330205,no
847,20.6,22.2225,0,443,0.003328594,no
848,20.53333333,22.2,0,445.6666667,0.003311489,no
849,20.56,22.2,0,447.8,0.00331697,no
850,20.6,22.2,0,445,0.003325206,no
851,20.575,22.2,0,442.5,0.003320056,no
852,20.525,22.245,0,446.75,0.003316523,no
853,20.525,22.2675,0,442.75,0.003319896,no
854,20.5,22.29,0,441.3333333,0.003318119,no
855,20.525,22.29,0,443.75,0.003323268,no
856,20.5,22.29,0,441.25,0.003318119,no
857,20.5,22.29,0,440.25,0.003318119,no
858,20.5,22.29,0,441.5,0.003318119,no
859,20.5,22.29,0,439.3333333,0.003318119,no
860,20.5,22.29,0,439,0.003318119,no
861,20.5,22.29,0,445.3333333,0.003318119,no
862,20.5,22.29,0,443.5,0.003318119,no
863,20.5,22.29,0,439.8,0.003318119,no
864,20.5,22.29,0,438.25,0.003318119,no
865,20.5,22.29,0,443,0.003318119,no
866,20.5,22.29,0,440.75,0.003318119,no
867,20.5,22.29,0,438.2,0.003318119,no
868,20.5,22.29,0,441.3333333,0.003318119,no
869,20.5,22.29,0,438.25,0.003318119,no
870,20.5,22.29,0,436.5,0.003318119,no
871,20.5,22.29,0,439.3333333,0.003318119,no
872,20.5,22.29,0,439.75,0.003318119,no
873,20.5,22.29,0,439.75,0.003318119,no
874,20.5,22.29,0,441.1666667,0.003318119,no
875,20.5,22.29,0,441.6666667,0.003318119,no
876,20.5,22.29,0,438.5,0.003318119,no
877,20.5,22.29,0,439.75,0.003318119,no
878,20.5,22.29,0,438.2,0.003318119,no
879,20.5,22.29,0,438.6666667,0.003318119,no
880,20.5,22.315,0,442,0.00332186,no
881,20.5,22.39,0,447.75,0.003333084,no
882,20.5,22.35666667,0,442.3333333,0.003328096,no
883,20.5,22.365,0,442.25,0.003329343,no
884,20.5,22.39,0,445.75,0.003333084,no
885,20.5,22.365,0,441.5,0.003329343,no
886,20.5,22.39,0,437.25,0.003333084,no
887,20.5,22.39,0,439,0.003333084,no
888,20.5,22.29,0,436.5,0.003318119,no
889,20.5,22.32333333,0,432.5,0.003323107,no
890,20.5,22.315,0,427.5,0.00332186,no
891,20.5,22.315,0,437.5,0.00332186,no
892,20.5,22.35666667,0,436.6666667,0.003328096,no
893,20.5,22.39,0,435,0.003333084,no
894,20.5,22.39,0,437,0.003333084,no
895,20.5,22.39,0,438.6666667,0.003333084,no
896,20.5,22.39,0,440.5,0.003333084,no
897,20.5,22.34,0,442.75,0.003325601,no
898,20.5,22.37,0,438,0.003330091,no
899,20.5,22.39,0,436.25,0.003333084,no
900,20.46333333,22.35666667,0,441.3333333,0.003320533,no
901,20.5,22.39,0,441,0.003333084,no
902,20.5,22.315,0,437,0.00332186,no
903,20.5,22.37,0,435.2,0.003330091,no
904,20.5,22.35666667,0,433.3333333,0.003328096,no
905,20.5,22.39,0,435,0.003333084,no
906,20.5,22.34,0,433.8,0.003325601,no
907,20.5,22.39,0,435.3333333,0.003333084,no
908,20.5,22.39,0,437.25,0.003333084,no
909,20.5,22.39,0,434.4,0.003333084,no
910,20.5,22.39,0,431.75,0.003333084,no
911,20.5,22.39,0,437.3333333,0.003333084,no
912,20.5,22.39,0,439.6666667,0.003333084,no
913,20.478,22.37,0,435.6,0.003325549,no
914,20.456,22.35,0,433,0.003318027,no
915,20.478,22.392,0,432.6,0.003328837,no
916,20.5,22.39,0,435.75,0.003333084,no
917,20.42666667,22.32333333,0,436,0.00330802,no
918,20.5,22.39,0,434.5,0.003333084,no
919,20.478,22.392,0,435.4,0.003328837,no
920,20.42666667,22.32333333,0,437.3333333,0.00330802,no
921,20.4175,22.3925,0,430.75,0.003316436,no
922,20.456,22.414,0,439.2,0.003327579,no
923,20.4725,22.39,0,441.5,0.003327402,no
924,20.46333333,22.39333333,0,445.6666667,0.003326008,no
925,20.5,22.39,0,443.25,0.003333084,no
926,20.4175,22.3425,0,438.25,0.003308992,no
927,20.46333333,22.46333333,0,437,0.003336461,no
928,20.478,22.478,0,429.8,0.003341691,no
929,20.5,22.456,0,431.2,0.003342962,no
930,20.5,22.412,0,435.8,0.003336377,no
931,20.4725,22.3925,0,435.75,0.003327776,no
932,20.445,22.34,0,434.25,0.003314272,no
933,20.5,22.434,0,434.6,0.00333967,no
934,20.5,22.39,0,434,0.003333084,no
935,20.5,22.39,0,433.5,0.003333084,no
936,20.5,22.39,0,434.6666667,0.003333084,no
937,20.5,22.39,0,437.5,0.003333084,no
938,20.5,22.39,0,438.5,0.003333084,no
939,20.5,22.42666667,0,436.6666667,0.003338572,no
940,20.5,22.445,0,431.1666667,0.003341316,no
941,20.5,22.39,0,436,0.003333084,no
942,20.4725,22.3925,0,438.25,0.003327776,no
943,20.5,22.46333333,0,439,0.00334406,no
944,20.5,22.456,0,436.6,0.003342962,no
945,20.5,22.39,0,432.6666667,0.003333084,no
946,20.5,22.39,0,433.25,0.003333084,no
947,20.4725,22.39,0,433.5,0.003327402,no
948,20.4725,22.4175,0,435.75,0.003331511,no
949,20.5,22.5,0,436,0.003349548,no
950,20.5,22.478,0,430.8,0.003346255,no
951,20.434,22.412,0,435.4,0.003322741,no
952,20.4175,22.34,0,433.5,0.00330862,no
953,20.39,22.39,0,429.75,0.003310408,no
954,20.39,22.39,0,430,0.003310408,no
955,20.39,22.39,0,433,0.003310408,no
956,20.39,22.39,0,436.25,0.003310408,no
957,20.39,22.39,0,433.5,0.003310408,no
958,20.39,22.5,0,434.25,0.003326758,no
959,20.39,22.46333333,0,430.3333333,0.003321308,no
960,20.39,22.5,0,429.6,0.003326758,no
961,20.39,22.5,0,433.5,0.003326758,no
962,20.39,22.5,0,435.6,0.003326758,no
963,20.39,22.5,0,434.6666667,0.003326758,no
964,20.39,22.5,0,432.3333333,0.003326758,no
965,20.39,22.5,0,438,0.003326758,no
966,20.39,22.5,0,436.5,0.003326758,no
967,20.39,22.5,0,440.75,0.003326758,no
968,20.39,22.5,0,438,0.003326758,no
969,20.39,22.5,0,434.75,0.003326758,no
970,20.39,22.5,0,434.75,0.003326758,no
971,20.39,22.5,0,435.6666667,0.003326758,no
972,20.39,22.5,0,434,0.003326758,no
973,20.35,22.5,0,429.2,0.003318505,no
974,20.39,22.5,0,431.5,0.003326758,no
975,20.39,22.5,0,430,0.003326758,no
976,20.39,22.5,0,434,0.003326758,no
977,20.39,22.5,0,434.25,0.003326758,no
978,20.39,22.5,0,432.4,0.003326758,no
979,20.39,22.46333333,0,434.3333333,0.003321308,no
980,20.39,22.5,0,436.4,0.003326758,no
981,20.39,22.5,0,435.75,0.003326758,no
982,20.39,22.5,0,435.2,0.003326758,no
983,20.39,22.5,0,436.75,0.003326758,no
984,20.39,22.5,0,438.25,0.003326758,no
985,20.39,22.5,0,438.75,0.003326758,no
986,20.39,22.4725,0,437.5,0.003322671,no
987,20.39,22.46333333,0,439.3333333,0.003321308,no
988,20.39,22.5,0,437.5,0.003326758,no
989,20.39,22.5,0,433.6,0.003326758,no
990,20.39,22.5,0,431.3333333,0.003326758,no
991,20.39,22.5,0,434.8,0.003326758,no
992,20.39,22.46333333,0,433.3333333,0.003321308,no
993,20.39,22.4725,0,433.8,0.003322671,no
994,20.39,22.5,0,436.5,0.003326758,no
995,20.39,22.5,0,434,0.003326758,no
996,20.39,22.4725,0,433.75,0.003322671,no
997,20.39,22.445,0,435.5,0.003318583,no
998,20.39,22.42666667,0,434.3333333,0.003315858,no
999,20.39,22.5,0,431.75,0.003326758,no
1000,20.39,22.5,0,431.5,0.003326758,no
1001,20.39,22.5,0,432.5,0.003326758,no
1002,20.39,22.456,0,435.4,0.003320218,no
1003,20.39,22.5,0,436.6666667,0.003326758,no
1004,20.39,22.5,0,432.6,0.003326758,no
1005,20.39,22.46333333,0,433,0.003321308,no
1006,20.39,22.445,0,431.5,0.003318583,no
1007,20.39,22.5,0,431.8,0.003326758,no
1008,20.39,22.5,0,439.6666667,0.003326758,no
1009,20.39,22.5,0,436.6666667,0.003326758,no
1010,20.39,22.5,0,439,0.003326758,no
1011,20.39,22.5,0,436.25,0.003326758,no
1012,20.39,22.5,0,435.8,0.003326758,no
1013,20.39,22.42666667,0,438.3333333,0.003315858,no
1014,20.39,22.4725,0,436,0.003322671,no
1015,20.39,22.5,0,433.6666667,0.003326758,no
1016,20.39,22.5,0,432.25,0.003326758,no
1017,20.39,22.5,0,433.5,0.003326758,no
1018,20.39,22.5,0,436.25,0.003326758,no
1019,20.39,22.5,0,435,0.003326758,no
1020,20.39,22.5,0,433.75,0.003326758,no
1021,20.39,22.5,0,440.6666667,0.003326758,no
1022,20.39,22.5,0,441.2,0.003326758,no
1023,20.39,22.5,0,435.25,0.003326758,no
1024,20.39,22.5,0,437.25,0.003326758,no
1025,20.39,22.5,0,435.5,0.003326758,no
1026,20.39,22.5,0,439.75,0.003326758,no
1027,20.39,22.5,0,438,0.003326758,no
1028,20.39,22.5,0,435.25,0.003326758,no
1029,20.39,22.5,0,434.2,0.003326758,no
1030,20.39,22.5,0,435,0.003326758,no
1031,20.365,22.5,0,436.5,0.003321598,no
1032,20.39,22.5,0,434,0.003326758,no
1033,20.39,22.5,0,435.25,0.003326758,no
1034,20.39,22.5,0,432.75,0.003326758,no
1035,20.39,22.5,0,432,0.003326758,no
1036,20.39,22.5,0,432,0.003326758,no
1037,20.39,22.5,0,431.5,0.003326758,no
1038,20.39,22.5,0,435,0.003326758,no
1039,20.39,22.5,0,437.6666667,0.003326758,no
1040,20.39,22.5,0,437.3333333,0.003326758,no
1041,20.365,22.5,0,438,0.003321598,no
1042,20.365,22.5,0,434.25,0.003321598,no
1043,20.34,22.575,0,435.75,0.003327559,no
1044,20.315,22.6,0,433.25,0.003326094,no
1045,20.315,22.6,0,434.75,0.003326094,no
1046,20.35666667,22.6,0,439,0.003334714,no
1047,20.34,22.6,0,439.25,0.003331264,no
1048,20.365,22.575,0,438.5,0.003332729,no
1049,20.29,22.6,0,437.6,0.003320932,no
1050,20.29,22.6,0,434.5,0.003320932,no
1051,20.29,22.6,0,435.5,0.003320932,no
1052,20.32333333,22.6,0,436,0.003327817,no
1053,20.29,22.6,0,435.2,0.003320932,no
1054,20.32333333,22.6,0,433.6666667,0.003327817,no
1055,20.29,22.6,0,434.25,0.003320932,no
1056,20.29,22.625,0,440.5,0.003324625,no
1057,20.29,22.63333333,0,440.6666667,0.003325856,no
1058,20.29,22.675,0,438,0.003332012,no
1059,20.29,22.7,0,433.8,0.003335705,no
1060,20.29,22.7,0,435,0.003335705,no
1061,20.29,22.7,0,434.75,0.003335705,no
1062,20.29,22.7,0,437.3333333,0.003335705,no
1063,20.29,22.7,0,439.5,0.003335705,no
1064,20.29,22.65,0,432.75,0.003328319,no
1065,20.29,22.6,0,435,0.003320932,no
1066,20.29,22.7,0,436.5,0.003335705,no
1067,20.29,22.675,0,434.6666667,0.003332012,no
1068,20.29,22.7,0,436,0.003335705,no
1069,20.29,22.7,0,441.5,0.003335705,no
1070,20.29,22.7,0,436,0.003335705,no
1071,20.29,22.675,0,435.75,0.003332012,no
1072,20.29,22.65,0,431,0.003328319,no
1073,20.29,22.7,0,434,0.003335705,no
1074,20.29,22.7,0,436,0.003335705,no
1075,20.29,22.7,0,436.5,0.003335705,no
1076,20.29,22.7,0,436.5,0.003335705,no
1077,20.29,22.7,0,436.25,0.003335705,no
1078,20.29,22.7,0,437.6666667,0.003335705,no
1079,20.29,22.7,0,432.25,0.003335705,no
1080,20.29,22.7,0,429.3333333,0.003335705,no
1081,20.29,22.7,0,432.25,0.003335705,no
1082,20.272,22.68,0,437,0.003329025,no
1083,20.26,22.66666667,0,433.3333333,0.003324577,no
1084,20.29,22.7,0,427.6,0.003335705,no
1085,20.29,22.7,0,436,0.003335705,no
1086,20.29,22.7,0,436.3333333,0.003335705,no
1087,20.29,22.7,0,435.25,0.003335705,no
1088,20.29,22.7,0,436.25,0.003335705,no
1089,20.29,22.7,0,434.25,0.003335705,no
1090,20.29,22.7225,0,436,0.003339029,no
1091,20.2675,22.7,0,434.5,0.003331045,no
1092,20.26,22.76,0,435.6666667,0.00333834,no
1093,20.29,22.7,0,433,0.003335705,no
1094,20.29,22.7,0,428.25,0.003335705,no
1095,20.29,22.7,0,434.2,0.003335705,no
1096,20.2675,22.675,0,437,0.003327356,no
1097,20.2675,22.72,0,433.6666667,0.003333995,no
1098,20.29,22.76,0,434,0.00334457,no
1099,20.29,22.772,0,439.6,0.003346342,no
1100,20.29,22.79,0,435.6666667,0.003349002,no
1101,20.29,22.7675,0,431,0.003345678,no
1102,20.29,22.76,0,433.3333333,0.00334457,no
1103,20.29,22.7,0,434.5,0.003335705,no
1104,20.29,22.7,0,435,0.003335705,no
1105,20.29,22.7,0,437.75,0.003335705,no
1106,20.29,22.79,0,438.3333333,0.003349002,no
1107,20.29,22.7225,0,438,0.003339029,no
1108,20.29,22.7,0,431.75,0.003335705,no
1109,20.29,22.7675,0,432.75,0.003345678,no
1110,20.29,22.7225,0,431.25,0.003339029,no
1111,20.29,22.7,0,437.25,0.003335705,no
1112,20.32333333,22.7,0,434.3333333,0.003342621,no
1113,20.365,22.7,0,429.5,0.003351283,no
1114,20.39,22.7,0,430,0.003356489,no
1115,20.39,22.7,0,434,0.003356489,no
1116,20.39,22.7,0,437.75,0.003356489,no
1117,20.39,22.7,0,434.6666667,0.003356489,no
1118,20.39,22.7,0,431.75,0.003356489,no
1119,20.39,22.65,0,437.5,0.003349056,no
1120,20.39,22.68,0,433.8,0.003353516,no
1121,20.39,22.7,0,435.8,0.003356489,no
1122,20.39,22.7,0,437.6666667,0.003356489,no
1123,20.39,22.7,0,434.25,0.003356489,no
1124,20.39,22.675,0,433,0.003352773,no
1125,20.39,22.7,0,436.25,0.003356489,no
1126,20.37,22.7,0,436.8,0.003352323,no
1127,20.32333333,22.7,0,438,0.003342621,no
1128,20.29,22.7225,0,438.75,0.003339029,no
1129,20.29,22.745,0,439.5,0.003342353,no
1130,20.29,22.79,0,441.25,0.003349002,no
1131,20.29,22.79,0,432,0.003349002,no
1132,20.29,22.79,0,431.6666667,0.003349002,no
1133,20.29,22.79,0,435,0.003349002,no
1134,20.29,22.79,0,435.75,0.003349002,no
1135,20.26,22.79,0,436.3333333,0.003342764,no
1136,20.29,22.84,0,436,0.003356389,no
1137,20.2675,22.84,0,439.25,0.003351699,no
1138,20.245,22.815,0,435,0.003343332,no
1139,20.236,22.83,0,431.4,0.003343671,no
1140,20.29,22.89,0,435.3333333,0.003363776,no
1141,20.2,22.79,0,439.6666667,0.003330319,no
1142,20.218,22.81,0,431.4,0.00333699,no
1143,20.245,22.84,0,431,0.003347015,no
1144,20.2,22.79,0,431.75,0.003330319,no
1145,20.245,22.84,0,437.75,0.003347015,no
1146,20.2675,22.865,0,436.75,0.003355388,no
1147,20.2,22.79,0,432,0.003330319,no
1148,20.2225,22.815,0,433.25,0.003338659,no
1149,20.2,22.79,0,434.5,0.003330319,no
1150,20.2,22.79,0,436.5,0.003330319,no
1151,20.2225,22.815,0,438.25,0.003338659,no
1152,20.2,22.79,0,439,0.003330319,no
1153,20.2,22.815,0,441.2,0.003333992,no
1154,20.2225,22.8675,0,435.25,0.003346383,no
1155,20.2,22.89,0,433.75,0.00334501,no
1156,20.2,22.89,0,439.25,0.00334501,no
1157,20.2,22.89,0,442,0.00334501,no
1158,20.2,22.89,0,445.3333333,0.00334501,no
1159,20.2,22.89,0,440.6,0.00334501,no
1160,20.2,22.89,0,440.6666667,0.00334501,no
1161,20.236,22.83,0,440.2,0.003343671,no
1162,20.29,22.84,0,439.5,0.003356389,no
1163,20.29,22.79,0,441.6666667,0.003349002,no
1164,20.29,22.79,0,440.5,0.003349002,no
1165,20.29,22.79,0,437,0.003349002,no
1166,20.29,22.79,0,439,0.003349002,no
1167,20.29,22.79,0,438.5,0.003349002,no
1168,20.29,22.79,0,438.5,0.003349002,no
1169,20.315,22.79,0,440.25,0.003354208,no
1170,20.35666667,22.7,0,445,0.003349549,no
1171,20.34,22.745,0,442.75,0.003352752,no
1172,20.34,22.7225,0,439.75,0.003349418,no
1173,20.315,22.7675,0,434.5,0.003350878,no
1174,20.315,22.7675,0,437.5,0.003350878,no
1175,20.29,22.79,0,440,0.003349002,no
1176,20.29,22.79,0,438,0.003349002,no
1177,20.29,22.79,217.2,441.6,0.003349002,yes
1178,20.29,22.85666667,413.6666667,442.6666667,0.003358851,yes
1179,20.29,22.956,433,445.6,0.003373528,yes
1180,20.29,23,419,453,0.003380029,no
1181,20.315,23.1,419,459.25,0.003400083,no
1182,20.29,23.2,419,470.4,0.003409582,no
1183,20.31,23.2,416.2,466,0.003413822,no
1184,20.31,23.2,415,470.8,0.003413822,yes
1185,20.33,23.2,412.2,476.6,0.003418066,yes
1186,20.39,23.2,412.2,473,0.003430829,yes
1187,20.365,23.245,413.5,473,0.003432187,yes
1188,20.39,23.34,403.5,479.75,0.003451647,yes
1189,20.39,23.434,397.4,494.2,0.003465625,yes
1190,20.39,23.5,399.5,498.75,0.003475441,yes
1191,20.39,23.66,397.4,501,0.003499236,yes
1192,20.39,23.7,398.3333333,507,0.003505185,yes
1193,20.39,23.7,399.5,518,0.003505185,yes
1194,20.445,23.8175,403,520,0.003534713,yes
1195,20.5,23.89,407.6666667,523.6666667,0.003557659,yes
1196,20.5,23.978,412.2,525.2,0.003570839,yes
1197,20.5,24.03333333,413,531.3333333,0.003579127,yes
1198,20.5,24.1,414,538,0.003589112,yes
1199,20.5,24.1,412.2,536.4,0.003589112,yes
1200,20.5,24.1,413,538.3333333,0.003589112,yes
1201,20.5,24.18,412.2,541,0.003601095,yes
1202,20.52,24.236,407.4,549.6,0.003613966,yes
1203,20.5,24.32333333,407,555.1666667,0.003622566,yes
1204,20.5,24.39,405,561.5,0.003632553,yes
1205,20.5,24.39,405,569,0.003632553,yes
1206,20.56,24.39,405,568.2,0.003646103,yes
1207,20.55,24.39,412,572,0.003643841,yes
1208,20.55,24.39,416.6666667,573.1666667,0.003643841,yes
1209,20.58,24.39,419,583,0.003650629,yes
1210,20.6,24.39,419,585,0.003655161,yes
1211,20.66666667,24.39,419,584.6666667,0.003670301,yes
1212,20.7,24.37,419,584.8,0.003674858,yes
1213,20.7,24.39,419,591.4,0.003677892,yes
1214,20.7,24.39,419,594.3333333,0.003677892,yes
1215,20.7,24.39,419,600.5,0.003677892,yes
1216,20.736,24.39,419,601.4,0.003686106,yes
1217,20.73,24.39,419,606,0.003684736,yes
1218,20.7,24.5,419,608.75,0.003694578,yes
1219,20.754,24.5,419,616.8,0.003706961,yes
1220,20.79,24.5,419,624.2,0.003715237,yes
1221,20.772,24.52,419,625.6,0.003714144,yes
1222,20.7675,24.6,419,628.75,0.003725296,yes
1223,20.754,24.66,419,635.2,0.003731315,yes
1224,20.772,24.7,419,640.8,0.003741574,yes
1225,20.79,24.7,421.8,642.4,0.003745748,yes
1226,20.79,24.7,422.5,643.25,0.003745748,yes
1227,20.79,24.736,427.4,643.6,0.00375124,yes
1228,20.79,24.79,433,645.25,0.003759479,yes
1229,20.775,24.79,433,652.6666667,0.003755987,yes
1230,20.79,24.79,433,658,0.003759479,yes
1231,20.79,24.79,433,665.5,0.003759479,yes
1232,20.79,24.79,433,666.3333333,0.003759479,yes
1233,20.79,24.79,433,666.5,0.003759479,yes
1234,20.79,24.79,433,668.2,0.003759479,yes
1235,20.79,24.79,433,668,0.003759479,yes
1236,20.79,24.79,433,672.6666667,0.003759479,yes
1237,20.79,24.79,433,672.75,0.003759479,yes
1238,20.79,24.79,433,679.2,0.003759479,yes
1239,20.815,24.815,433,683.5,0.003769124,yes
1240,20.79,24.79,440,688.5,0.003759479,yes
1241,20.84,24.84,434.5,686,0.00377879,yes
1242,20.79,24.79,435.5,689.75,0.003759479,yes
1243,20.89,24.89,443.4,700,0.003798181,yes
1244,20.83,24.83,439.8,697.6,0.003774921,yes
1245,20.87,24.87,439.8,695.8,0.003790415,yes
1246,20.89,24.87333333,441,697.3333333,0.003795622,yes
1247,20.89,24.89,442.5,701.25,0.003798181,yes
1248,20.87333333,24.84,441,700.6666667,0.003786596,yes
1249,20.87333333,24.775,441,694.8333333,0.003776628,yes
1250,20.89,24.84,442.5,709.75,0.003790505,yes
1251,20.89,24.85666667,435,715,0.003793064,yes
1252,20.89,24.82333333,435,715.8333333,0.003787946,yes
1253,20.89,24.79,429,713.8,0.003782829,yes
1254,20.92666667,24.79,429,709,0.003791422,yes
1255,20.89,24.85,429,716.2,0.00379204,yes
1256,20.89,24.89,429,716.1666667,0.003798181,yes
1257,20.89,24.945,432.75,725,0.003806626,yes
1258,20.89,24.9175,429,725,0.003802403,yes
